label_type	pref_label	label
tissue	gastroesophageal sphincter	esophageal sphincter%2c lower
tissue	gastroesophageal sphincter	esophagogastric junction
tissue	gastroesophageal sphincter	gastro-esophageal junction
tissue	gastroesophageal sphincter	gastroesophageal junction
tissue	gastroesophageal sphincter	gastro-esophageal sphincter
tissue	gastroesophageal sphincter	gastroesophageal sphincter
tissue	gastroesophageal sphincter	gastroesophageal sphincter muscle
tissue	gastroesophageal sphincter	gastro-oesophageal junction
tissue	gastroesophageal sphincter	inferior esophageal sphincter
tissue	gastroesophageal sphincter	les
tissue	gastroesophageal sphincter	lower esophageal sphincter
tissue	germinal center	central zone of follice
tissue	germinal center	germinal center
tissue	germinal center	light zone of follicle
tissue	germinal center	lymhpoid nodule
tissue	germinal center	nodule
tissue	germinal center	reaction center of follicle
tissue	gi colon	gi colon
tissue	gi duodenum	gi duodenum
tissue	gi esophagus	gi esophagus
tissue	gi intestine	gi intestine
tissue	gingiva	gingiva
tissue	gingiva	gingival
tissue	gingiva	gingival mucosa
tissue	gingiva	gum
tissue	gingiva	gums
tissue	gingiva	gum tissue
tissue	gi rectum	gi rectum
tissue	gi stomach	gi stomach
tissue	globus pallidus	globus pallidus
tissue	globus pallidus	globus pallidus (burdach)
tissue	globus pallidus	nucleus pallidus
tissue	globus pallidus	pale body
tissue	globus pallidus	paleostriatum
tissue	globus pallidus	pallidal
tissue	globus pallidus	pallidium
tissue	globus pallidus	pallidum
tissue	gum	gum
tissue	heart	cardiac
tissue	heart	cardium
tissue	heart	chambered heart
tissue	heart	fetal heart
tissue	heart	heart
tissue	heart	herz@de
tissue	heart	vertebrate heart
tissue	heart left ventricle	cardiac left ventricle
tissue	heart left ventricle	heart left ventricle
tissue	heart left ventricle	left cardiac ventricle
tissue	heart left ventricle	left ventricle
tissue	heart left ventricle	left ventricle of heart
tissue	heart left ventricle	ventriculus sinister cordis
tissue	heart, mediastinum, and pleura	heart, mediastinum, and pleura
tissue	heart right ventricle	cardiac right ventricle
tissue	heart right ventricle	heart right ventricle
tissue	heart right ventricle	right cardiac ventricle
tissue	heart right ventricle	right ventricle
tissue	heart right ventricle	right ventricle of heart
tissue	heart right ventricle	ventriculus dexter
tissue	hematopoietic and reticuloendothelial systems	hematopoietic and reticuloendothelial systems
tissue	hippocampus	hippocampus
tissue	hippocampus fimbria	fimbria
tissue	hippocampus fimbria	fimbria fornicis
tissue	hippocampus fimbria	fimbria-fornix
tissue	hippocampus fimbria	fimbria hippocampi
tissue	hippocampus fimbria	fimbria hippocampus
tissue	hippocampus fimbria	fimbria of fornix
tissue	hippocampus fimbria	fimbria of hippocampus
tissue	hippocampus fimbria	fimbria of the fornix
tissue	hippocampus fimbria	fimbria of the hippocampus
tissue	hippocampus fimbria	fimbria (vieussens)
tissue	hippocampus fimbria	hippocampal fimbria
tissue	hippocampus fimbria	hippocampus
tissue	hippocampus fimbria	hippocampus fimbria
tissue	hippocampus fimbria	neuraxis fimbria
tissue	hypopharynx	hypopharyngeal
tissue	hypopharynx	hypopharynx
tissue	hypopharynx	laryngeal pharynx
tissue	hypopharynx	laryngopharynx
tissue	hypopharynx	pars laryngea pharyngis
tissue	hypothalamus	hy
tissue	hypothalamus	hypothalamic
tissue	hypothalamus	hypothalamus
tissue	hypothalamus	preoptico-hypothalamic area
tissue	hypothalamus	preoptico-hypothalamic region
tissue	inferior parietal cortex	inferior parietal cortex
tissue	inferior parietal cortex	inferior parietal gyrus
tissue	inferior parietal cortex	inferior parietal lobule
tissue	inferior parietal cortex	inferior portion of parietal gyrus
tissue	inferior parietal cortex	lobulus parietalis inferior
tissue	inferior parietal cortex	subparietal district
tissue	inferior parietal cortex	subparietal lobule
tissue	inner membrane amniotic membrane tissue	amniotic membrane
tissue	inner membrane amniotic membrane tissue	human amniotic membrane
tissue	inner membrane amniotic membrane tissue	inner membrane amniotic membrane tissue
tissue	intestine	bowel
tissue	intestine	gi intestine
tissue	intestine	intestinal
tissue	intestine	intestinal tract
tissue	intestine	intestine
tissue	islet of langerhans	island of langerhans
tissue	islet of langerhans	island of pancreas
tissue	islet of langerhans	islet of langerhans
tissue	islet of langerhans	islets of langerhans
tissue	islet of langerhans	pancreatic insula
tissue	islet of langerhans	pancreatic islet
tissue	kidney	kidney
tissue	kidney	renal
tissue	large intestine	fetal large intestine
tissue	large intestine	intestinum crassum
tissue	large intestine	large intestine
tissue	larynx	kehlkopf@de
tissue	larynx	laryngeal
tissue	larynx	larynx
tissue	left arm bone	left arm bone
tissue	left cardiac atrium	atrium sinistrum
tissue	left cardiac atrium	cardiac left atrium
tissue	left cardiac atrium	heart left atrium
tissue	left cardiac atrium	left atrium
tissue	left cardiac atrium	left atrium of heart
tissue	left cardiac atrium	left cardiac atrium
tissue	left kidney	left kidney
tissue	left leg bone	left leg bone
tissue	left ventricle	left ventricle
tissue	leg bone	left leg bone
tissue	leg bone	leg bone
tissue	leg bone	right leg bone
tissue	limb	extremities
tissue	limb	extremity
tissue	limb	free limb
tissue	limb	limb
tissue	limb	limb sensu vertebrata
tissue	limb	pentadactyl limb
tissue	limb	tetrapod limb
tissue	lip	labial
tissue	lip	labia oris
tissue	lip	lip
tissue	lip	lips
tissue	liver	body system, hepatic
tissue	liver	fetal liver
tissue	liver	gastrointestinal tract, liver
tissue	liver	hepatic
tissue	liver	hepatic body system
tissue	liver	hepatic organ system
tissue	liver	iecur
tissue	liver	jecur
tissue	liver	liver
tissue	liver	liver and intrahepatic bile ducts
tissue	liver	organ system, hepatic
tissue	liver and intrahepatic bile ducts	liver and intrahepatic bile ducts
tissue	lower leg skin	hind limb middle limb segment skin
tissue	lower leg skin	hind limb zeugopod skin
tissue	lower leg skin	lower leg skin
tissue	lung	embryonic lung
tissue	lung	fetal lung
tissue	lung	lung
tissue	lung	pulmo
tissue	lung	pulmonary
tissue	lung/bronchus	bronchus and lung
tissue	lung/bronchus	lung/bronchus
tissue	lymph node	lymph gland
tissue	lymph node	lymph node
tissue	lymph node	lymph nodes
tissue	lymph node	nodus lymphaticus
tissue	lymph nodes	lymph nodes
tissue	mammary gland	brustdruese
tissue	mammary gland	dug
tissue	mammary gland	glandula mammaria
tissue	mammary gland	lactiferous gland
tissue	mammary gland	lobe of mammary gland
tissue	mammary gland	mamma
tissue	mammary gland	mammae
tissue	mammary gland	mammary
tissue	mammary gland	mammary gland
tissue	medulla oblongata	bulb
tissue	medulla oblongata	bulbus
tissue	medulla oblongata	medulla
tissue	medulla oblongata	medulla oblongata
tissue	medulla oblongata	medulla oblonzata
tissue	medulla oblongata	metepencephalon
tissue	meninges	meninges
tissue	midbrain	mb
tissue	midbrain	mesencephalic
tissue	midbrain	mesencephalon
tissue	midbrain	midbrain
tissue	middle frontal gyrus	gyrus f2
tissue	middle frontal gyrus	gyrus frontalis medialis
tissue	middle frontal gyrus	gyrus frontalis medialis (winters)
tissue	middle frontal gyrus	gyrus frontalis medius
tissue	middle frontal gyrus	gyrus frontalis secundus
tissue	middle frontal gyrus	intermediate frontal gyrus
tissue	middle frontal gyrus	medial frontal gyrus
tissue	middle frontal gyrus	medial frontal gyrus (mai)
tissue	middle frontal gyrus	middle frontal gyrus
tissue	middle frontal gyrus	middle (medial) frontal gyrus
tissue	mid frontal lobe	mid frontal lobe
tissue	mouth floor	floor of mouth
tissue	mouth floor	floor of oval cavity
tissue	mouth floor	floor of the oval cavity
tissue	mouth floor	mouth floor
tissue	mucosa of rectum	mucosa of organ of rectum
tissue	mucosa of rectum	mucosa of rectum
tissue	mucosa of rectum	mucous membrane of rectum
tissue	mucosa of rectum	organ mucosa of rectum
tissue	mucosa of rectum	rectal mucosa
tissue	mucosa of rectum	rectal mucous membrane
tissue	mucosa of rectum	rectum mucosa
tissue	mucosa of rectum	rectum mucosa of organ
tissue	mucosa of rectum	rectum mucous membrane
tissue	mucosa of rectum	rectum organ mucosa
tissue	muscle	muscle
tissue	muscle leg	muscle leg
tissue	muscle of leg	fetal muscle leg
tissue	muscle of leg	leg muscle
tissue	muscle of leg	leg muscle organ
tissue	muscle of leg	leg skeletal muscle
tissue	muscle of leg	leg skeletal muscle tissue
tissue	muscle of leg	muscle leg
tissue	muscle of leg	muscle of hindlimb zeugopod or stylopod
tissue	muscle of leg	muscle of leg
tissue	muscle of leg	muscle of thigh or crus
tissue	muscle of leg	muscle of upper/lower leg
tissue	muscle of leg	muscle of upper or lower hindlimb segment
tissue	muscle of leg	muscle organ of leg
tissue	muscle of leg	skeletal muscle of leg
tissue	muscle structure	muscle
tissue	muscle structure	muscle element
tissue	muscle structure	muscle structure
tissue	muscle structure	musculus
tissue	occipital lobe	lobus occipitalis
tissue	occipital lobe	occipital lobe
tissue	occipital lobe	regio occipitalis
tissue	omental fat pad	omental fat depot
tissue	omental fat pad	omental fat pad
tissue	oropharynx	mesopharynx
tissue	oropharynx	oral part of pharynx
tissue	oropharynx	oropharyngeal
tissue	oropharynx	oropharynx
tissue	oropharynx	pars oralis pharyngis
tissue	other and ill-defined sites	other and ill-defined sites
tissue	other and ill-defined sites icd-o-3	other and ill-defined sites
tissue	other and ill-defined sites icd-o-3	other and ill-defined sites icd-o-3
tissue	other and ill-defined sites in lip, oral cavity and pharynx	other and ill-defined sites in lip, oral cavity and pharynx
tissue	other and unspecified major salivary glands	other and unspecified major salivary glands
tissue	other and unspecified major salivary glands icd-o-3	other and unspecified major salivary glands
tissue	other and unspecified major salivary glands icd-o-3	other and unspecified major salivary glands icd-o-3
tissue	other and unspecified male genital organs	other and unspecified male genital organs
tissue	other and unspecified male genital organs icd-o-3	other and unspecified male genital organs
tissue	other and unspecified male genital organs icd-o-3	other and unspecified male genital organs icd-o-3
tissue	other and unspecified parts of biliary tract	other and unspecified parts of biliary tract
tissue	other and unspecified parts of mouth	other and unspecified parts of mouth
tissue	other and unspecified parts of mouth icd-o-3	other and unspecified parts of mouth
tissue	other and unspecified parts of mouth icd-o-3	other and unspecified parts of mouth icd-o-3
tissue	other and unspecified parts of tongue	other and unspecified parts of tongue
tissue	other and unspecified parts of tongue icd-o-3	other and unspecified parts of tongue
tissue	other and unspecified parts of tongue icd-o-3	other and unspecified parts of tongue icd-o-3
tissue	other endocrine glands and related structures	other endocrine glands and related structures
tissue	other endocrine glands and related structures icd-o-3	other endocrine glands and related structures
tissue	other endocrine glands and related structures icd-o-3	other endocrine glands and related structures icd-o-3
tissue	ovary	animal ovary
tissue	ovary	female gonad
tissue	ovary	female organism genitalia gonad
tissue	ovary	female organism genitalia gonada
tissue	ovary	female organism reproductive system gonad
tissue	ovary	female organism reproductive system gonada
tissue	ovary	female reproductive system gonad
tissue	ovary	female reproductive system gonada
tissue	ovary	genitalia of female organism gonad
tissue	ovary	genitalia of female organism gonada
tissue	ovary	gonada of female organism genitalia
tissue	ovary	gonada of female organism reproductive system
tissue	ovary	gonada of female reproductive system
tissue	ovary	gonada of genitalia of female organism
tissue	ovary	gonada of reproductive system of female organism
tissue	ovary	gonad of female organism genitalia
tissue	ovary	gonad of female organism reproductive system
tissue	ovary	gonad of female reproductive system
tissue	ovary	gonad of genitalia of female organism
tissue	ovary	gonad of reproductive system of female organism
tissue	ovary	ovarian
tissue	ovary	ovaries
tissue	ovary	ovarium
tissue	ovary	ovary
tissue	ovary	ovum-producing ovary
tissue	ovary	reproductive system of female organism gonad
tissue	ovary	reproductive system of female organism gonada
tissue	palate	palate
tissue	pancreas	pancreas
tissue	pancreas	pancreatic
tissue	pancreatic islet	pancreatic islet
tissue	parathyroid adenoma	parathyroid adenoma
tissue	parathyroid gland	epithelial body
tissue	parathyroid gland	parathyroid
tissue	parathyroid gland	parathyroid adenoma
tissue	parathyroid gland	parathyroid gland
tissue	parathyroid gland	parathyroid secreting cell
tissue	peripheral nerves and autonomic nervous system	peripheral nerves and autonomic nervous system
tissue	peritoneum	human peritoneal membrane
tissue	peritoneum	peritoneum
tissue	peritoneum	retroperitoneum and peritoneum
tissue	peyer's patch	aggregated lymphoid follicle of intestine
tissue	peyer's patch	aggregated lymphoid nodule
tissue	peyer's patch	noduli lymphoidei aggregati
tissue	peyer's patch	peyers gland
tissue	peyer's patch	peyer's patch
tissue	peyer's patch	peyers patch
tissue	placenta	allantoic placenta
tissue	placenta	eutherian placenta
tissue	placenta	fetal placenta
tissue	placenta	placenta
tissue	placenta	placental
tissue	pleura	heart mediastinum and pleura
tissue	pleura	heart, mediastinum, and pleura
tissue	pleura	pleura
tissue	pleura	pleural tissue
tissue	pons	pons
tissue	pons	pons cerebri
tissue	pons	pons of varolius
tissue	pons	pons varolii
tissue	posterior cranial fossa	fossa cranii posterior
tissue	posterior cranial fossa	posterior cranial fossa
tissue	posterior cranial fossa	posterior fossa
tissue	posterior fossa	posterior fossa
tissue	posterior part of tongue	base of the tongue
tissue	posterior part of tongue	base of tongue
tissue	posterior part of tongue	pars posterior dorsi linguae
tissue	posterior part of tongue	pars posterior (dorsum linguae)
tissue	posterior part of tongue	pars posterior linguae
tissue	posterior part of tongue	pars postsulcalis (dorsum linguae)
tissue	posterior part of tongue	pharyngeal part of the tongue
tissue	posterior part of tongue	pharyngeal part of tongue
tissue	posterior part of tongue	pharyngeal portion of dorsum of tongue
tissue	posterior part of tongue	posterior 1/3 of the tongue
tissue	posterior part of tongue	posterior part of dorsum of tongue
tissue	posterior part of tongue	posterior part of tongue
tissue	posterior part of tongue	posterior third of tongue
tissue	posterior part of tongue	postsulcal part of dorsum of tongue
tissue	posterior part of tongue	radix linguae
tissue	prefrontal	prefrontal
tissue	prefrontal cortex	frontal association cortex
tissue	prefrontal cortex	prefrontal
tissue	prefrontal cortex	prefrontal association complex
tissue	prefrontal cortex	prefrontal association cortex
tissue	prefrontal cortex	prefrontal cortex
tissue	prepuce of penis	foreskin
tissue	prepuce of penis	penile prepuce
tissue	prepuce of penis	praeputium
tissue	prepuce of penis	prepuce
tissue	prepuce of penis	prepuce of male
tissue	prepuce of penis	prepuce of penis
tissue	prepuce of penis	prepucium
tissue	prepuce of penis	preputium
tissue	prepuce of penis	preputium penis
tissue	pronephros	archinephron
tissue	pronephros	embryonic kidney
tissue	pronephros	pronephric
tissue	pronephros	pronephric kidney
tissue	pronephros	pronephron
tissue	pronephros	pronephros
tissue	prostate	prostate
tissue	prostate gland	male prostate
tissue	prostate gland	prostata
tissue	prostate gland	prostate
tissue	prostate gland	prostate gland
tissue	prostate gland	prostatic
tissue	psoas muscle	psoas
tissue	psoas muscle	psoas muscle
tissue	pulmonary artery	arteria pulmonalis
tissue	pulmonary artery	pulmonary arterial subtree
tissue	pulmonary artery	pulmonary arterial tree
tissue	pulmonary artery	pulmonary arterial tree organ part
tissue	pulmonary artery	pulmonary artery
tissue	pulmonary artery	truncus pulmonalis
tissue	putamen	nucleus putamen
tissue	putamen	putamen
tissue	rectal mucosa	rectal mucosa
tissue	rectosigmoid junction	rectosigmoid junction
tissue	rectosigmoid junction	rectosigmoid region
tissue	rectum	gi rectum
tissue	rectum	intestinum rectum
tissue	rectum	rectal
tissue	rectum	rectal sac
tissue	rectum	rectum
tissue	rectum	terminal portion of intestine
tissue	rectum	terminal portion of large intestine
tissue	reticuloendothelial system	hematopoietic and reticuloendothelial systems
tissue	reticuloendothelial system	re system
tissue	reticuloendothelial system	reticuloendothelial system
tissue	retina	inner layer of eyeball
tissue	retina	netzhaut
tissue	retina	retina
tissue	retina	retinal
tissue	retina	retina of camera-type eye
tissue	retina	retinas
tissue	retina	tunica interna of eyeball
tissue	retroperitoneum and peritoneum	retroperitoneum and peritoneum
tissue	right arm bone	right arm bone
tissue	right atrium	right atrium
tissue	right atrium auricular region	auricula dextra
tissue	right atrium auricular region	heart right atrial appendage
tissue	right atrium auricular region	right atrial appendage
tissue	right atrium auricular region	right atrium appendage
tissue	right atrium auricular region	right atrium auricular region
tissue	right atrium auricular region	right auricle
tissue	right atrium auricular region	right auricula
tissue	right atrium auricular region	right auricular appendage
tissue	right atrium auricular region	right auricular region
tissue	right atrium auricular region	right auriculur appendix
tissue	right cardiac atrium	atrium dextrum
tissue	right cardiac atrium	cardiac right atrium
tissue	right cardiac atrium	heart right atrium
tissue	right cardiac atrium	right atrium
tissue	right cardiac atrium	right atrium of heart
tissue	right cardiac atrium	right cardiac atrium
tissue	right kidney	right kidney
tissue	right leg bone	right leg bone
tissue	right lobe of liver	2nd lobe
tissue	right lobe of liver	gall bladder lobe
tissue	right lobe of liver	liver right lobe
tissue	right lobe of liver	lobus hepaticus dexter
tissue	right lobe of liver	lobus hepatis dexter
tissue	right lobe of liver	right hepatic lobe
tissue	right lobe of liver	right liver lobe
tissue	right lobe of liver	right lobe of liver
